id,correct answer,CoT answers,Correctness,LEN,"('QUA', 'IM')","('DIF', 'IV')","('DIF', 'SUB')",AC
296,3,"['6' '6' '6' '6' '3' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6'
 '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '3' '6' '6' '6' '6' '6' '6'
 '3' '6' '6' '6']","[False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True False False False False False False
  True False False False]","[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True False False  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True False False  True  True  True  True  True
 False False  True  True]"
297,55,"['55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55'
 '55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55'
 '55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55' '55']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[10  7 10  4 10 10 10 10  7  6  7 10 10 10  3  6  8 10  5  8 10  6 10  3
  8 10 10  9  7 10  5 10 10  8 10  7 10 10 10 10]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
298,500,"['450' '450' '400' '500' '450' '1100' '400' '400' '400' '450' '400'
 'error' '350' '400' '350' '400' '1100' '350' '1100' '400' '1100' '1100'
 '1100' '450' '1100' '1100' '400' '350' '500' '400' '450' '500' '900'
 '1100' '1100' '1100' '1100' '1100' '1100' '450']","[False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False  True False False  True False False False False
 False False False False]","[4 4 7 4 4 5 7 7 6 6 5 0 6 7 6 7 4 7 5 5 5 4 8 4 5 5 7 7 4 7 4 4 7 5 4 5 5
 5 5 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 2  0  0  0  2  0  9  0  0  5  0 10  0  0  0  5  2  5  0  0  0  2  0  0
  0  0  9  2  2  0  2  0  0  0  2  0  0  0  0  0]",Math,"[False  True False False False False False  True  True False False False
 False False False False False False False False False  True  True False
 False  True False False False False False False False False  True  True
  True  True  True False]"
299,31800,"['31800' '31800' '30000' '31800' '31800' '31800' '31800' '31800' '30000'
 '31800' '31800' '31800' '31800' '31800' '31800' '31800' '31800' '31800'
 '31800' '31800' '31800' '31800' '31800' '31800' '31800' '31800' '31800'
 '31800' '31800' '31800' '31800' '31800' '31800' '31800' '31800' '31800'
 '31800' '31800' '31800' '31800']","[ True  True False  True  True  True  True  True False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[6 6 3 6 6 6 6 6 3 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
 6 6 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True False False  True  True  True  True False False  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
300,78,"['39' '39' '78' '39' '46' '39' '78' '39' '39' '39' '46' '42' '42' '78'
 '39' '42' '42' '39' '78' '39' '42' '39' '42' '39' '39' '78' '42' '39'
 '42' '43' '78' '39' '39' '39' '39' '39' '39' '39' '42' '39']","[False False  True False False False  True False False False False False
 False  True False False False False  True False False False False False
 False  True False False False False  True False False False False False
 False False False False]","[3 3 3 3 4 3 4 4 3 3 4 4 4 3 3 3 4 3 3 4 4 3 3 3 3 3 4 3 4 4 3 3 4 4 3 3 3
 3 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True False False False False False False  True  True False False
  True False False False  True False False False False False False False
  True False False False False False False False  True  True  True  True
  True  True False False]"
301,8,"['8' '8' '8' '8' '8' '8' '16' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '9'
 '8' '8' '8' '8' '8' '9' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8'
 '8' '8' '16' '8']","[ True  True  True  True  True  True False  True  True  True  True  True
  True  True  True  True  True False  True  True  True  True  True False
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True False  True]","[3 4 4 4 4 3 4 3 5 4 5 4 6 5 6 5 4 4 4 3 3 3 3 4 3 5 4 4 6 4 4 6 5 4 4 3 3
 4 2 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True False False  True  True  True  True
  True  True  True  True  True False False  True  True  True  True False
 False  True  True  True  True  True  True  True  True  True  True  True
  True  True False False]"
302,15,"['15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15'
 '15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15'
 '15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15' '15']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 5 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 3 4 4 5 3 5 3 4 4 4 3 7 4 3 4 4 5 4
 6 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 5 0 2 2 0 0 2 0 0 0 2 0 0 0 2 2 5 0 2 2 5 5 2 0 2 0 0 0 0 2 0 0 0 0 0 5
 0 5 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
303,1300,"['2080' 'error' '110 55 55 20 55 20 1100' '940' '2700' '1400' '1040'
 '89 20 1780' '2000' '4000' '3000' '1100' '1020' 'error' '4000' '4000'
 '1400' '2040' '3300' '2040' '3300' '20 155 2 45 20 155 90 2605 1300'
 '2 66 132 132 20 264606 66 20 1320 2640 1320 1320' '400' '2080' '2200'
 '700' '11100' '1300' '2200' '3000' '2200' '1800' '4000' '3060'
 '200 102 45 53 20 53 20 1060' '2900' '45 51 45 6 260 20 120' '366 67'
 '45 200 45 155 155 20 3100']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False  True False False False False False False False
 False False False False]","[5 4 4 7 4 5 6 3 6 6 5 8 6 4 6 6 6 5 5 4 6 4 1 5 4 7 7 6 5 4 3 8 4 6 4 5 6
 4 7 1]","[0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False False False False False False False False False
 False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False]"
304,3200,"['2300' '2300' '2300' '3200' '3200' '3200' '2300' '3200' '3200' '3200'
 '2300' '3200' '2300' '2300' '3200' '3200' '2300' '3200' '2300' '3200'
 '3200' '2300' '3200' '3200' '2300' '3200' '3200' '3200' '2300' '3200'
 '3200' '3200' '2300' '3200' '2300' '3200' '2300' '3200' '3200' '2300']","[False False False  True  True  True False  True  True  True False  True
 False False  True  True False  True False  True  True False  True  True
 False  True  True  True False  True  True  True False  True False  True
 False  True  True False]","[4 4 4 5 4 4 4 4 5 5 4 4 4 4 5 4 4 4 4 5 5 4 5 5 4 4 5 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True False  True  True False False  True  True False False
 False  True False  True False False False False  True False False  True
 False False  True  True False False  True  True False False False False
 False False  True False]"
305,4,"['4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4'
 '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4'
 '4' '4' '4' '4']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 3 2 3 2 2 2 2 3 2 2 3 3 2 3 3 2 2 3 2 4 2 3 2 2 2 2 2 5 2 2 2 3 2 2 2 2
 3 2 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 2 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
 2 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
306,10,"['5' '10' '10' '10' '10' '10' '10' '10' '10' '5' '10' '10' '10' '10' '10'
 '10' '10' '10' '5' '10' '5' '10' '10' '10' '10' '10' '10' '10' '10' '10'
 '10' '10' '5' '10' '10' '10' '10' '10' '10' '10']","[False  True  True  True  True  True  True  True  True False  True  True
  True  True  True  True  True  True False  True False  True  True  True
  True  True  True  True  True  True  True  True False  True  True  True
  True  True  True  True]","[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 2
 0 0 0]",Math,"[False False  True  True  True  True  True  True  True False False  True
  True  True  True  True  True  True False False False False  True  True
  True  True  True  True  True  True  True  True False False  True  True
  True  True  True  True]"
307,16,"['4' '8' '4' '4' '16' '4' '4' '4' '4' '4' '8' '4' '4' '4' '1' '4' '4' '4'
 '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '16' '4' '4' '4' '4' '4' '4' '4'
 '4' '4' '4' '4']","[False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False  True False False False False False False False
 False False False False]","[4 6 4 6 3 3 3 2 3 2 3 4 3 5 3 9 3 5 2 3 2 3 2 4 3 7 3 3 5 2 3 3 7 5 2 3 2
 2 5 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False  True False False  True  True  True  True False False
  True  True False False  True  True  True  True  True  True  True  True
  True  True  True  True False False  True  True  True  True  True  True
  True  True  True  True]"
308,6,"['6' '3' '4' '6' '6' '6' '6' '4' '6' '4' '6' '6' '4' '2' '6' '6' '6' '6'
 '6' '3' '6' '6' '6' '6' '2' '2' '6' '2' '6' '4' '6' '6' '6' '6' '3' '2'
 '6' '6' '2' '6']","[ True False False  True  True  True  True False  True False  True  True
 False False  True  True  True  True  True False  True  True  True  True
 False False  True False  True False  True  True  True  True False False
  True  True False  True]","[6 4 6 6 7 6 6 6 7 6 5 5 5 5 6 5 6 5 6 6 5 5 6 6 5 5 6 5 6 6 6 6 7 7 4 5 5
 6 5 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False  True  True  True False False False False  True
 False False False  True  True  True  True False False  True  True  True
 False  True False False False False False  True  True  True False False
 False  True False False]"
309,8,"['8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8'
 '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8'
 '8' '8' '8' '8']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 3 5 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4
 3 5 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
310,2050,"['6006000 150 700' '1000' '3250' '1125' '6006000 150 700 2000' '2050'
 '6006000 150 700 2000' '3250' '2200' 'error' '1000' '2050' '1650' '3250'
 '6006000 150 700 2000' '400' '100' '550' 'error' '1000' '2050' '2000' '0'
 'error' '2550' 'error' '1150' '1500' '2350' '1250' '4000 1450'
 '6006000 150 700 2000' '2550' '1850'
 '6006000 150 5 710 700 20060006000 153550 700 20060000 7000 100' '200'
 '4550' '6006000 150 700 2000' '400'
 '6006000 150 5 100 700 20060006000 150 1200 700 20060000 4650 1350']","[False False False False False  True False False False False False  True
 False False False False False False False False  True False False False
 False False False False False False False False False False False False
 False False False False]","[ 7 10  8 10  6  7  7 12 13 12 17  6  9  9  7 15 14 12  8 16 12 15 19 16
 16 12 10  9  8  9 13  7 11 14 11 12  8  5 15  6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0
 0 0 0]",Math,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]"
311,91,"['91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91'
 '91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91'
 '91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91' '91']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 6 4 6 4 4 4 6 4 4 4 6 4 4 4 6 4 4 4 4 4 4 4 4 6 6 4 6 4 4 4 4 6 4 4 6
 3 4 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 0 0 0 0 0 2 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
312,32,"['32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32'
 '32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32'
 '32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32' '32']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[5 5 4 4 3 8 4 4 7 7 7 7 5 3 5 5 7 7 7 5 7 8 5 5 8 8 8 8 5 4 8 7 8 5 4 3 3
 4 8 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[5 0 0 0 0 5 2 0 5 0 0 2 2 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 2 0 0 2 0 0 5 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
313,120000,"['138000' '276000' '138000' '276000' '156000' '69000' '51000' '276000'
 '138000' '3000 23 2 138 000' '138000' '78000' '78006' '69000' '276000'
 '138000' '138000' '78006' '3000 23 2 138 000' '69000' '60000' '34500'
 '78000' '18045 9' '552000' '138000' '276000' '138000' 'error' '69000'
 '78006' '138000' '3000 23 2 138 000' '78006' '120006' '78006' '51000'
 '51000' 'error' '138000']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[10 10  6  5 14 10  9 10 12  6  6  5  5  9  5  9 10  5  6  8 11 16  6  8
  7  5  5  6  5  9  5 11 11  5  5  5 10  7  6 12]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 1 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False False False False False False False False False
 False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False  True False False]"
314,30,"['30' '30' '30' '30' '30' '42' '30' '30' '30' '30' '30' '42' '42' '30'
 '30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30'
 '30' '30' '30' '30' '30' '30' '30' '30' '42' '30' '30' '42']","[ True  True  True  True  True False  True  True  True  True  True False
 False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
 False  True  True False]","[6 7 6 8 7 8 7 7 6 6 6 7 8 6 8 6 6 6 6 7 6 6 6 7 8 6 6 8 6 6 6 6 6 8 6 6 7
 6 6 8]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 5 5 0 2 0 0 2 5 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 2 2 0 0 0 0 2 0 2 2 0 0
 0 0 0]",Math,"[False  True  True  True  True False False  True  True  True  True False
  True False  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
 False False  True False]"
315,14,"['14' '23' '14' '20' '14' '14' '14' '14' '14' '14' '14' '14' '14' '14'
 '14' '18' '14' '14' '18' '14' '14' '14' '14' '14' '14' '14' '14' '23'
 '14' '14' '14' '14' '14' '20' '14' '14' '14' '14' '14' '14']","[ True False  True False  True  True  True  True  True  True  True  True
  True  True  True False  True  True False  True  True  True  True  True
  True  True  True False  True  True  True  True  True False  True  True
  True  True  True  True]","[3 4 4 5 4 3 4 3 4 4 4 4 4 4 3 5 4 4 5 4 4 6 3 4 4 4 4 4 4 3 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False False  True  True  True  True  True  True  True
  True  True  True False False  True False False  True  True  True  True
  True  True  True False False  True  True  True  True False False  True
  True  True  True  True]"
316,156,"['156' '156' '156' '196' '156' '156' '156' '156' '156' '156' '156' '156'
 '156' '156' '156' '156' '156' '156' '156' '156' '156' '156' '156' '156'
 '156' '156' '156' '156' '196' '156' '156' '156' '156' '156' '156' '156'
 '156' '156' '156' '156']","[ True  True  True False  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True False  True  True  True  True  True  True  True
  True  True  True  True]","[6 4 6 6 5 6 4 4 6 8 6 4 4 5 6 8 4 4 8 6 6 6 4 6 8 8 4 4 6 4 4 4 8 8 5 8 6
 4 6 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True False False  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True False False  True  True  True  True  True  True
  True  True  True  True]"
