id,correct answer,CoT answers,Correctness,LEN,"('QUA', 'IM')","('DIF', 'IV')","('DIF', 'SUB')",AC
284,D,"['SHUTTER ISLAND' 'INCEPTION' 'D' 'CROSSFIRE' 'D' 'SHUTTER ISLAND' 'B'
 'MEMENTO' 'INCEPTION' 'SHUTTER ISLAND' 'C' 'SHUTTER ISLAND'
 'SHUTTER ISLAND' 'INCEPTION' 'THE PRESTIGE' 'GONE GIRL' 'SHUTTER ISLAND'
 'THE USUAL SUSPECTS' 'CROSSFIRE' 'SHUTTER ISLAND'
 'STAR WARS EPISODE IV - A NEW HOPE' 'D' 'SHUTTER ISLAND' 'INCEPTION'
 'SHUTTER ISLAND' 'D' 'SHUTTER ISLAND' 'SHUTTER ISLAND' 'SHUTTER ISLAND'
 'INCEPTION' 'SHUTTER ISLAND' 'SHUTTER ISLAND' 'C' 'SHUTTER ISLAND'
 'CROSSFIRE' 'SHUTTER ISLAND' 'INCEPTION' 'SHUTTER ISLAND' 'D'
 'STAR WARS EPISODE IV - A NEW HOPE']","[False False  True False  True False False False False False False False
 False False False False False False False False False  True False False
 False  True False False False False False False False False False False
 False False  True False]","[3 4 4 4 4 3 3 4 3 3 4 4 3 3 3 3 3 3 3 3 4 4 3 3 3 4 3 3 3 3 3 3 4 3 4 3 3
 6 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 2 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False False False False False False False False
  True False False False False False False False False False False False
 False False False  True  True False False  True False False False False
 False False False False]"
285,A,"['C' 'A' 'THE GODFATHER' 'THE GODFATHER' 'THE DEPARTED' 'THE GODFATHER'
 'THE DARK KNIGHT' 'THE DARK KNIGHT' 'AN' 'NAN' 'THE DEPARTED'
 'THE GODFATHER' 'THE GODFATHER' 'THE DEPARTED' 'THE GODFATHER'
 'THE GODFATHER' 'A'
 'THERE IS NO DIRECT MATCH AMONG THE OPTIONS PROVIDED.' 'THE GODFATHER'
 'D' 'THE DEPARTED' 'THE GODFATHER' 'A' 'A' 'C' 'A' 'THE GODFATHER'
 'THE GODFATHER, INDIANA JONES AND THE LAST CRUSADE, STAR TREK (2009), SE7EN'
 'THE GODFATHER' 'THE GODFATHER' 'THE DEPARTED' 'A'
 'INDIANA JONES AND THE LAST CRUSADE' 'THE GODFATHER' 'THE GODFATHER'
 'THE DARK KNIGHT' 'NAN' 'NOT AVAILABLE IN THE OPTIONS PROVIDED'
 'THE GODFATHER' 'THE GODFATHER']","[False  True False False False False False False False False False False
 False False False False  True False False False False False  True  True
 False  True False False False False False  True False False False False
 False False False False]","[4 4 4 4 5 4 4 4 4 9 4 3 4 4 4 4 5 5 5 5 4 4 2 4 3 5 4 7 4 4 4 4 4 4 4 4 5
 5 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False  True False False False  True False False False False
  True False False  True False False False False False False False  True
 False False False False False  True False False False False  True False
 False False False  True]"
286,B,"['B' 'B' 'B' 'B' 'B' 'RESERVOIR DOGS' 'B' 'B' 'B' 'B' 'B' 'B'
 'THE SHAWSHANK REDEMPTION' 'B' 'THE DEPARTED' 'B' 'B' 'B' 'B' 'IN BRUGES'
 'GOODFELLAS' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'THE SHAWSHANK REDEMPTION' 'B' 'B' 'B' 'THE SHAWSHANK REDEMPTION' 'B' 'B']","[ True  True  True  True  True False  True  True  True  True  True  True
 False  True False  True  True  True  True False False  True  True  True
  True  True  True  True  True  True  True  True  True False  True  True
  True False  True  True]","[4 5 4 3 3 3 3 3 3 4 4 4 3 3 3 3 3 3 4 3 3 3 5 4 3 4 3 3 4 5 4 3 4 3 4 4 2
 3 3 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 2 9 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 9 0 0 0 9 0 0 0 0 0 0 0 2
 2 0 0]",movie_recommendation,"[False  True  True  True  True False False  True  True  True  True  True
 False False False False  True  True  True False False False  True  True
  True  True  True  True  True  True  True  True  True False False  True
  True False False  True]"
287,A,"['C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C'
 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'B' 'C' 'C' 'C' 'C' 'C' 'C' 'D'
 'C' 'C' 'C' 'C']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[4 4 3 4 4 4 4 6 4 5 4 4 4 4 5 4 4 3 5 5 4 4 5 4 4 5 5 4 5 4 4 4 3 4 4 5 4
 4 5 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True False False  True  True  True  True  True False
 False  True  True  True]"
288,A,"['FINDING NEMO' 'C' 'D' 'IN BRUGES' 'D' 'D' 'C' 'B' 'C'
 'THE PRINCESS BRIDE' 'B' 'B' 'DETACHMENT' 'D' 'C' 'THE GREEN MILE'
 'FINDING NEMO' 'D' 'C' 'D' 'D' 'C' 'THE GODFATHER' 'THE GREEN MILE'
 'THE GREEN MILE' 'D' 'FIGHT CLUB' 'B' 'D' 'B' 'THE GREEN MILE'
 'FINDING NEMO' 'C' 'IN BRUGES' 'C' 'FINDING NEMO' 'DETACHMENT' 'C'
 'BEAUTY AND THE BEAST' 'D']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[3 3 3 4 3 3 4 3 2 3 3 3 3 3 3 3 3 3 2 3 3 3 2 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False  True False False False False False  True
 False False False False False False False False  True False False False
  True False False False False False False False False False False False
 False False False False]"
289,D,"['ERROR' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'A' 'B' 'B' 'B' 'B' 'B' 'B'
 'ERROR' 'B' 'ERROR' 'ERROR' 'B' 'B' 'B' 'B' 'B' 'A'
 'THE CHRONICLES OF NARNIA: THE LION, THE WITCH AND THE WARDROBE' 'A' 'B'
 'ERROR' 'B' 'B' 'B' 'ERROR' 'A' 'B' 'B' 'ERROR' 'B']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[0 4 4 4 4 4 4 4 4 4 7 4 4 4 4 4 4 0 4 0 0 5 4 5 3 4 5 4 6 3 0 4 5 4 0 4 6
 4 0 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[10  9  2  2  0  0  0  0  9  0  9  2  0  5  2  2  0 10  2 10 10  9  2  2
  2  9  0  0  0  5 10  2  0  5 10  5  5  0 10  0]",movie_recommendation,"[False False  True  True  True  True  True  True  True  True False False
  True  True  True  True  True False False False  True False  True  True
  True  True False False False False False False  True  True False False
 False  True False False]"
290,D,"[""SCHINDLER'S LIST"" 'B' 'DUNKIRK' 'GLADIATOR' 'DUNKIRK' 'A' 'A' 'A'
 'DUNKIRK' 'DREDD' 'GLADIATOR' 'INGLOURIOUS BASTERDS'
 'INGLOURIOUS BASTERDS' 'B' 'DUNKIRK' 'B' 'GLADIATOR' 'B' 'B' 'ERROR'
 'GLADIATOR' 'DUNKIRK' 'INGLOURIOUS BASTERDS' 'GLADIATOR' 'GLADIATOR'
 'DUNKIRK' 'DUNKIRK' 'ERROR' 'INGLOURIOUS BASTERDS' 'DUNKIRK' 'GLADIATOR'
 'GLADIATOR' 'A' 'D' 'DUNKIRK' 'GLADIATOR' 'A' 'DUNKIRK' 'GLADIATOR' 'D']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True False False
 False False False  True]","[7 4 4 4 4 4 4 4 4 4 4 5 4 4 4 5 4 4 4 0 4 4 3 4 4 4 5 0 4 4 4 4 4 5 4 4 4
 4 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 0  2  0  0  0  5  0  9  0  0  2  0  0  0  0  0  0  0  9 10  2  0  5  0
  0  0  0 10  0  0  0  2  0  0  0  0  0  0  0  0]",movie_recommendation,"[False False False False False False  True  True False False False False
  True False False False False False  True False False False False False
  True False  True False False False False  True False False False False
 False False False False]"
291,A,"['THE GREEN MILE' 'A' 'A' 'A' 'A' 'THE FUGITIVE' 'A' 'A' 'A' 'A' 'A'
 'THE FUGITIVE' 'A' 'A' 'THE GREEN MILE' 'A' 'A' 'A' 'A' 'A' 'A'
 'THE FUGITIVE' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'THE FUGITIVE' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'A']","[False  True  True  True  True False  True  True  True  True  True False
  True  True False  True  True  True  True  True  True False  True  True
  True  True  True  True  True  True False  True  True  True  True  True
  True  True  True  True]","[3 4 4 3 5 3 3 3 4 3 2 3 3 4 4 4 3 3 4 4 4 4 3 2 5 4 3 4 4 4 3 5 4 3 4 4 3
 4 4 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False  True  True  True False False  True  True  True  True False
 False  True False False  True  True  True  True  True False False  True
  True  True  True  True  True  True False False  True  True  True  True
  True  True  True  True]"
292,A,"['THE SHAWSHANK REDEMPTION' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'NO SUITABLE OPTION FOUND' 'A' 'THE LAST SAMURAI' 'A'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'THE GREEN MILE' 'THE GREEN MILE' 'A' 'A']","[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True False  True False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
 False False  True  True]","[4 4 6 8 6 4 4 3 5 3 4 3 4 8 7 8 3 9 4 5 4 3 4 3 3 7 7 3 4 3 3 4 4 6 3 7 3
 3 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
 False  True False  True]"
293,B,"['THE DEPARTED' 'B' 'THE DEPARTED' 'THE DEPARTED' 'B' 'B' 'THE DEPARTED'
 ""THE MOVIE 'THE SHAWSHANK REDEMPTION' SHARES SOME THEMATIC ELEMENTS WITH THE OTHER MOVIES PROVIDED, SUCH AS COMPLEX CHARACTERS, INTRICATE STORYTELLING, AND CRITICAL ACCLAIM. THEREFORE, A MOVIE SIMILAR TO THE ONES LISTED WOULD BE 'THE SHAWSHANK REDEMPTION'.""
 'B' 'THE DEPARTED' 'B' 'THE DEPARTED' 'THE DEPARTED'
 'THE SHAWSHANK REDEMPTION' 'B' 'B' 'B' 'MEMENTO' 'B' 'THE DEPARTED'
 'THE DEPARTED' 'B' 'THE DEPARTED' 'THE DEPARTED' 'B' 'B' 'B'
 'THE DEPARTED' 'B' 'THE DEPARTED' 'THE DEPARTED' 'B' 'D'
 'THE SILENCE OF THE LAMBS' 'B' 'THE DEPARTED' 'THE DEPARTED' 'D'
 'THE DEPARTED' 'B']","[False  True False False  True  True False False  True False  True False
 False False  True  True  True False  True False False  True False False
  True  True  True False  True False False  True False False  True False
 False False False  True]","[4 4 5 6 4 5 4 4 4 5 5 5 4 5 5 4 4 4 4 4 5 5 3 5 5 4 4 4 4 5 6 4 5 4 5 5 5
 6 6 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False  True False  True False False False False False False
  True False False  True  True False False False  True False False  True
 False  True  True False False False  True False False False False False
  True False False False]"
294,A,"['AVATAR' 'STAND AND DELIVER' 'DANCES WITH WOLVES' 'AVATAR'
 'DANCES WITH WOLVES' 'THE LAST SAMURAI' 'AVATAR' 'THE LAST SAMURAI'
 'THE SHAWSHANK REDEMPTION' 'INCEPTION' 'D' 'AVATAR' 'AVATAR'
 'DANCES WITH WOLVES' 'AVATAR' 'DANCES WITH WOLVES' 'D' 'D' 'AVATAR'
 'DANCES WITH WOLVES' 'A' 'AVATAR' 'D' 'DANCES WITH WOLVES' 'AVATAR'
 'DANCES WITH WOLVES' 'DANCES WITH WOLVES' 'DANCES WITH WOLVES' 'AVATAR'
 'AVATAR' 'D' 'INCEPTION' 'AVATAR' 'AVATAR' 'AVATAR' 'AVATAR'
 'THE LAST SAMURAI' 'INCEPTION' 'D' 'AVATAR']","[False False False False False False False False False False False False
 False False False False False False False False  True False False False
 False False False False False False False False False False False False
 False False False False]","[4 4 4 4 5 5 4 5 5 5 4 4 4 4 4 4 3 4 4 4 3 4 4 4 4 5 4 4 4 4 3 4 4 4 4 4 4
 5 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False False False False False False False False
  True False False False False  True False False False False False False
 False False  True  True False  True False False False  True  True  True
 False False False False]"
295,A,"[""SCHINDLER'S LIST"" 'THE SHAWSHANK REDEMPTION' 'THE GREEN MILE' 'B'
 'THE SHAWSHANK REDEMPTION' 'A' 'THE GREEN MILE' 'THE GREEN MILE'
 'THE GREEN MILE' 'THE GREEN MILE' 'B' 'THE GREEN MILE' 'B' 'B'
 'THE SHAWSHANK REDEMPTION' 'THE GREEN MILE' 'THE GREEN MILE'
 'THE GREEN MILE' 'THE GREEN MILE' 'THE GREEN MILE' 'D' 'B'
 'THE GREEN MILE' 'THE SHAWSHANK REDEMPTION' 'THE SHAWSHANK REDEMPTION'
 'A' 'THE GREEN MILE' 'D' 'A' 'THE GREEN MILE' 'THE GREEN MILE'
 'THE GREEN MILE' 'THE GREEN MILE' 'THE GREEN MILE' 'THE GREEN MILE'
 'THE GREEN MILE' 'THE GREEN MILE' 'THE GREEN MILE' 'A' 'THE GREEN MILE']","[False False False False False  True False False False False False False
 False False False False False False False False False False False False
 False  True False False  True False False False False False False False
 False False  True False]","[4 4 4 4 3 4 4 4 4 4 4 3 3 4 4 4 3 4 3 4 4 5 4 3 4 5 4 4 5 3 4 3 4 3 3 3 4
 3 5 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 2 0 0]",movie_recommendation,"[False False False False False False False  True  True  True False False
 False  True False False  True  True  True  True False False False False
  True False False False False False  True  True  True  True  True  True
  True  True False False]"
296,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'PINOCCHIO'
 'B' 'B' 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True False  True  True
  True  True  True  True]","[4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 5 5 4 4 4 6 4 4 6 4 4 5 3 4 4 4 5 4 4 4 4
 4 4 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True False False  True
  True  True  True  True]"
297,C,"['ERROR' 'ERROR' 'ERROR' 'THE MUMMY (1999)' 'C' 'C' 'ERROR' 'ERROR'
 'ERROR' 'ERROR' 'ERROR' 'ERROR' 'C' 'ERROR' 'C' 'ERROR' 'ERROR' 'ERROR'
 'C' 'ERROR' 'ERROR' 'ERROR' 'C' 'ERROR' 'ERROR' 'C' 'ERROR' 'ERROR' 'C'
 'C' 'ERROR' 'ERROR' 'C' 'ERROR' 'ERROR' 'C' 'C' 'ERROR' 'ERROR' 'ERROR']","[False False False False  True  True False False False False False False
  True False  True False False False  True False False False  True False
 False  True False False  True  True False False  True False False  True
  True False False False]","[0 0 0 4 4 2 0 0 0 0 0 0 2 0 4 0 0 0 2 0 0 0 3 0 0 2 0 0 3 2 0 0 2 0 0 3 4
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[10 10 10  9  2  2 10 10 10 10 10 10  0 10  2 10 10 10  5 10 10 10  9 10
 10  5 10 10  9  5 10 10  5 10 10  0  2 10 10 10]",movie_recommendation,"[False  True  True False False  True False  True  True  True  True  True
 False False False False  True  True False False  True  True False False
  True False False  True False  True False  True False False  True False
  True False  True  True]"
298,D,"['D' 'ENCHANTED' 'D' 'D' 'D' 'D' 'D' 'SPIDER-MAN: INTO THE SPIDER-VERSE'
 'ENCHANTED' 'D' 'ENCHANTED' 'GUARDIANS OF THE GALAXY' 'D' 'D' 'D' 'B'
 'GUARDIANS OF THE GALAXY' 'D' 'D'
 'GINTAMA THE FINAL CHAPTER - BE FOREVER YOROZUYA'
 'GUARDIANS OF THE GALAXY' 'THE INCREDIBLES' 'B' 'D' 'B' 'D'
 'THE INCREDIBLES' 'D' 'D' 'THE PRINCESS BRIDE' 'D' 'ENCHANTED'
 'THE INCREDIBLES' 'D' 'D' 'D' 'D' 'D' 'D' 'D']","[ True False  True  True  True  True  True False False  True False False
  True  True  True False False  True  True False False False False  True
 False  True False  True  True False  True False False  True  True  True
  True  True  True  True]","[4 4 3 4 3 3 3 4 4 4 4 4 5 5 4 5 4 5 4 5 4 4 5 3 5 5 4 4 3 4 4 4 4 5 4 4 3
 3 5 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False  True  True  True  True False False False False False
 False  True  True False False False  True False False False False False
 False False False False  True False False False False False  True  True
  True  True  True  True]"
299,D,"['D' 'D' 'ERROR' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'GLADIATOR' 'D' 'D' 'D'
 'D' 'D' 'THE SHAWSHANK REDEMPTION' 'D' 'D' 'D' 'THE SHAWSHANK REDEMPTION'
 'THE SHAWSHANK REDEMPTION' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D'
 'D' 'D' 'D' 'D' 'GLADIATOR' 'D']","[ True  True False  True  True  True  True  True  True  True  True False
  True  True  True  True  True False  True  True  True False False  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True False  True]","[4 4 0 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 5 3 4 4 5 4 5 5 4 4 5 6 4 4 4 4 5 4 5
 6 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 0  0 10  0  0  0  0  0  5  0  0  2  9  0  0  0  0  0  0  0  0  0  0  2
  0  0  2  2  0  2  0  0  2  0  5  0  5  0  2  9]",movie_recommendation,"[False  True False False  True  True  True  True  True  True  True False
 False  True  True  True  True False False  True  True False  True False
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True False False]"
300,D,"['B' 'FIGHT CLUB' 'D' 'MOONLIGHT MILE' 'B' 'C' 'C' 'B' 'D' 'C' 'C' 'D'
 'INCEPTION' 'D' 'B' 'C' 'LOST IN TRANSLATION' 'B' 'B' 'D' 'C' 'D'
 'LOST IN TRANSLATION' 'B' 'D' 'B' 'B' 'BOURNE IDENTITY' 'ELECTION' 'B'
 'ELECTION' 'GONE GIRL' 'BOURNE IDENTITY' 'D' 'C' 'D' 'B' 'B' 'B' 'B']","[False False  True False False False False False  True False False  True
 False  True False False False False False  True False  True False False
  True False False False False False False False False  True False  True
 False False False False]","[3 5 3 4 2 3 4 4 3 4 3 3 4 3 3 4 3 3 4 3 4 3 2 4 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False False  True False False False  True False
 False False False False False False  True False False False False False
 False False  True False False False False False False False False False
 False  True  True  True]"
301,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'GUARDIANS OF THE GALAXY'
 'GUARDIANS OF THE GALAXY' 'B' 'B' 'GUARDIANS OF THE GALAXY' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'BLADE RUNNER' 'B'
 'GUARDIANS OF THE GALAXY' 'B' 'GUARDIANS OF THE GALAXY' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True False False  True  True False
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True False  True False  True False  True  True  True  True
  True  True  True  True]","[3 3 4 3 5 4 4 3 4 4 3 3 3 4 3 3 3 4 3 5 3 3 3 3 4 2 2 3 4 3 3 3 4 2 3 4 4
 3 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True  True False  True False  True False
 False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True False False False False False False  True  True  True
  True  True  True  True]"
302,A,"['B' 'B' 'THE DEPARTED' 'THE DEPARTED' 'GLADIATOR' 'B' 'B' 'B' 'THE FIRM'
 'THE FIRM' 'B' 'B' 'THE DEPARTED' 'B' 'B' 'B' 'THE DEPARTED'
 'THE DEPARTED' 'B' 'GLADIATOR' 'THE FIRM' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'GLADIATOR' 'B' 'B' 'B' 'THE SHAWSHANK REDEMPTION' 'THE DEPARTED'
 'GLADIATOR' 'B' 'B' 'B' 'B' 'GLADIATOR']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[4 4 4 4 4 4 4 4 5 7 4 3 4 4 4 5 4 4 5 6 3 4 5 4 4 3 4 7 4 4 7 7 5 5 4 4 4
 4 4 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
 0 0 0]",movie_recommendation,"[False  True False  True False False  True  True False  True False  True
 False False  True  True False  True False False False False  True  True
  True  True  True  True False False  True  True False False False False
  True  True  True False]"
303,C,"['C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C'
 'OPTION C: STAR WARS EPISODE VII - THE FORCE AWAKENS'
 'STAR WARS EPISODE VII - THE FORCE AWAKENS' 'C' 'C' 'C' 'INCEPTION' 'C'
 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C'
 'C' 'C' 'C' 'C' 'C']","[ True  True  True  True  True  True  True  True  True  True False False
  True  True  True False  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[5 4 3 4 4 4 5 3 3 4 5 5 4 3 3 4 5 4 3 4 5 3 5 4 3 3 5 2 4 4 5 4 4 4 2 4 4
 2 2 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 5 0 0 0 2 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 2 2 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True  True  True  True  True False False
 False  True  True False False  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
